,title,company,location,salary,description
56,Customer Support,Ejen2u International Sdn Bhd,Selangor,"RM 2,000 - RM 4,000 a month","Knowing some php, mysql, flutter and/or laravel is a plus.
Troubleshoot and respond to client based on the ticket assigned.
In house IT support issue."
57,Software Developer,Katimas Sdn. Bhd.,Kuching,,"Develops software solutions by studying information needs, conferring with users, studying systems flow, data usage, and work processes; investigating problem…"
58,Front-End Developer,AGENSI PEKERJAAN EMCO EXECUTIVES SDN BHD,Kuala Lumpur,"RM 8,000 - RM 9,999 a month","Design, build and maintain high performance, reusable, responsive and reliable code and libraries.
Enhance application for maximum speed and scalability for…"
59,Internship for Mobile App Developer,Sales Connection,Subang Jaya,"RM 800 - RM 1,200 a week","Building apps and business management systems for various organizations.
We are looking for interns to contribute in developing our mobile apps and web systems."
60,MOBILE APPLICATION DEVELOPER,Ocunapse Sdn Bhd,Kuala Lumpur,"RM 4,000 - RM 6,000 a month","Design and develop custom applications for iOS and Android.
Provide technical advises to manager on mobile/web technologies, best-practices and trends."
61,SENIOR MOBILE APPLICATION DEVELOPER,DATADOT SOFTWARE SOLUTIONS SDN. BHD.,Kuala Lumpur,"RM 8,000 - RM 9,999 a month","ROLES AND RESPONSIBILITIES • Expertise in design and build Hybrid applications • Collaborate with cross-functional teams to define, design, and build new…"
62,Mobile Application Developer,UCSI University,Kuala Lumpur,,To identify relevant modules from UCSI University’s IIS that can be ported to mobile apps for students to easily access common functions on the go.
63,Junior Software Engineer,RedSquare Technologies Sdn Bhd,Kuala Lumpur•Remote,"RM 3,500 - RM 5,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
64,Mobile App Developer (Flutter),SOFAX SDN BHD,Bandar Sunway,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
65,Mobile App Developer Intern,Tinkerve LLP,Kuala Lumpur,RM 500 - RM 800 a week,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
66,SYSTEM ANALYST PROGRAMMER (FLUTTER) @ JB,GATES IT SOLUTION SDN BHD,Johor Bahru,,"To complete sprint backlog within the given time.
To perform unit testing and widget testing.
To diagnose and fix bugs."
67,Full Stack Software Developer,ABX Express (M) Sdn Bhd,Subang Jaya,"RM 4,500 - RM 6,000 a month","Develop and manage software related aspects of product development such as.
Applications, webpage design and maintenance and program codes improvement."
68,Software Engineer - Front End Developer,Crane Central Sdn Bhd,Bukit Bintang,"RM 4,000 - RM 8,000 a month","To work on developing a highly responsive user interface with WordPress theme development.
Responsible to build reusable code and front-end components for…"
69,Graduate Trainee - Full Stack Software Developer,StrongByte Studio Sdn Bhd,Puchong,"RM 3,000 - RM 8,000 a month","The ideal candidate thrives in agile environment and has a passion for developing high-quality, maintainable code using the latest Java technologies."
70,Mobile Application Developer (Flutter),StrongByte Studio Sdn Bhd,Puchong,"RM 3,000 - RM 6,000 a month","The ideal candidate thrives in agile environment and has a passion for developing high-quality, maintainable code using the latest mobile application…"
71,Senior Mobile Engineer,Agensi Pekerjaan JP Caliber,Petaling Jaya,"RM 12,000 a month","Proven experience in building workable Mobile applications (native, flutter), familiar with server side language (nodejs, php) is a plus."
72,App developer,Hexa Business,Kuala Lumpur,"RM 4,500 - RM 7,000 a month","Manage the full technical life-cycle of Android applications during each development phase.
Document and maintain design specifications, source code, and…"
73,Full Stack Web Application Developer,allstaff.com.my,Butterworth,"RM 4,000 - RM 5,500 a month","Bachelor's Degree in Computer Science or equivalent.
1 to 3 years of software development experience.
Fresh Graduates are welcome to apply."
74,Technology Lead,AirAsia,Kuala Lumpur,,"ADE offers a broad spectrum of aircraft services such as line maintenance, base maintenance, component repair and overhaul, warehouse management, technical and…"
75,Graduate Trainee - Full Stack Software Developer,StrongByte Studio Sdn Bhd,Puchong,"RM 3,000 - RM 8,000 a month","The ideal candidate thrives in agile environment and has a passion for developing high-quality, maintainable code using the latest Java technologies."
76,NET DEVELOPER,JT Outsource Solutions Sdn Bhd,Kuala Lumpur,"RM 1,200 a week","NET, C#, VB), or mobile app development technologies (e.g. Flutter, React Native, Xamarin, Swift, Objective C, Java, Kotlin) 2.
Strong problem-solving skills 5."
77,Mobile Application Developer,LCP Buildsoft Technology (M) Sdn Bhd,Klang,"RM 2,665 - RM 7,000 a month","Able to devise/design/abstract or even architect.
Experience in Native and Hybrid (IONIC/Cordova/React Native/Google Flutter) is an added advantage."
78,Backend Developer,Optimum Infosolutions (M) Sdn Bhd,Kuala Lumpur,,"Architect and implement web/mobile back end with efficiency, speed, quality & robustness in mind  Assess efficiency and speed of current applications  Gather,…"
79,Flutter Developer,Hays,Malaysia,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
80,Head of Operations,JaGaApp,Petaling Jaya,"RM 5,000 - RM 9,000 a month","Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
81,Android Developer,Media Prima Digital Berhad,Bandar Utama,,"Design and develop advanced applications for the Android platform using Android SDK.
Implements new feature to the existing application as per the requirement…"
82,Mobile Developer: Flutter,AS White Global Pty Ltd,Kuala Lumpur•Remote,,"Good understanding of statement management in flutter.
Additionally, you will work closely with a 3rd party to build API integrations, delivering new products…"
83,React Developer,esyms,Bandar Kinrara,"RM 6,000 - RM 10,000 a month","Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
84,Technology Lead,AirAsia,Kuala Lumpur,,"ADE offers a broad spectrum of aircraft services such as line maintenance, base maintenance, component repair and overhaul, warehouse management, technical and…"
85,Full Stack Developer,Brandt International Sdn Bhd,Kuala Lumpur,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
86,Senior Programmer,ZR Techmotion Sdn Bhd,Bangi,"RM 3,500 - RM 4,000 a month","Education Background: Software Engineering in Major.
Working experience on PHP Laravel framework or Flutter mobile app development."
87,Mobile Application Developer,Maxunity Technology Sdn Bhd,Puchong,"RM 2,800 - RM 5,000 a month","Experience in Flutter coding is preferred OR -Experience in a similar role, developing iOS or Android apps.
Real passion for learning new languages, frameworks…"
88,Full Stack Developer,Maybank,Kuala Lumpur,," Architect and implement web/mobile back end with efficiency, speed, quality & robustness in mind.
 Architect and implement web/mobile UI/UX based on provided…"
89,Jr/Sr Unit Software Tester,vimigo,Cheras,"RM 800 - RM 1,200 a month","As a Unit Software Tester, you will play an instrumental role in fueling Company’s growth through providing timely solutions to execute all levels of testing …"
90,Backend Developer,Optimum Infosolutions (M) Sdn Bhd,Kuala Lumpur,,"Architect and implement web/mobile back end with efficiency, speed, quality & robustness in mind  Assess efficiency and speed of current applications  Gather,…"
91,Senior Java Developer,AMK Solutions Pvt Ltd,Kuala Lumpur,"RM 9,000 a month","The Developer plays a key role in building and developing software and systems as part of IT Delivery & Execution capability, within The IT Operating Model."
92,Mobile App Developer,Cloone Corporation,Ara Damansara,"RM 2,500 - RM 6,000 a month","Work closely with customers, analysts, and team members to understand business requirements that drive the analysis and design of quality technical solutions."
93,Software Development Internship (Puchong or Ipoh),Alpha Red Solutions Sdn Bhd,Puchong,RM 500 - RM 800 a month,Full cycle of SDLC; Requirements: - Candidate must possess or currently pursuing a Bachelor's Degree in Computer Science/Information Technology or equivalent.
94,Senior System Analyst (Mobile Applications),PCCW Solutions Malaysia Sdn. Bhd,Kuala Lumpur,"RM 10,000 - RM 14,000 a month","5 to 10 years of relevant telco experiences.
Technical Skill (Programming Language/ Database).
Knowledge in Android, iOS, Java Enterprise application, Maven,…"
95,Mobile Developer,LCP Buildsoft Technology (M) Sdn Bhd,Klang,"RM 2,500 - RM 2,999 a month","Experience in Native and Hybrid (IONIC/Cordova/React Native/Google Flutter) is an added advantage.
Experience in PHP/Python/HTML/CSS/Javascript is an added…"
96,UI/UX Designer + Developer,Brandt International Sdn Bhd,Kuala Lumpur,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
97,Flutter Mobile Developer,Randstad,Kuala Lumpur,"RM 4,000 - RM 10,000 a month","Participate in the deployment of system including user requirement scoping, design, coding, testing, and implementation."
98,Software Developer,allstaff.com.my,Jelutong,"RM 2,500 - RM 4,000 a month","Diploma/ Degree in Computer Science, Computer Programming or related field.
At least 1 year working experience.
Knowledge in HTML, CSS, Javascript, PHP."
99,SYSTEM ANALYST PROGRAMMER (FLUTTER),GATES IT SOLUTION SDN BHD,Cyberjaya,,"To complete sprint backlog within the given time.
To perform unit testing and widget testing.
To diagnose and fix bugs."
100,Graduate Trainee - Full Stack Developer,Agmo Studio Sdn Bhd,Kota Damansara•Remote,"RM 3,000 - RM 3,500 a month","Involve in project/product software development and maintenance.
Mobile development with Flutter/React Native.
Frontend web development with Angular/React."
101,Head of Operations,JaGaApp,Petaling Jaya,"RM 5,000 - RM 9,000 a month","Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
102,Back End Developer,Maybank,Kuala Lumpur,,Create & maintain technology at the back end of the web / mobile application in collaboration with front end & full stack developers to create a comprehensive…
103,Mobile Developer,Etiqa Takaful Berhad,Bangsar,,"Preferably with 2 years’ work experience as a Mobile developer.
Design, develop and maintain custom applications for Android.
Job Types: Full-time, Permanent."
104,"Software Engineer (PHP, Nodejs, Flutter)",Tornado Internet Sdn Bhd,Puchong,"RM 2,500 - RM 6,500 a month","We code for something client requested and we only build customization system website / apps.
And from ""Toe"" to ""Head"" to manage."
105,"Developer, Operations Solutions",Skylink Pacific Solutions Sdn Bhd,Kuala Lumpur,,Job Responsibilities  Develop native Android mobile applications and web applications  Understanding user requirements and provide options for improvised…
106,Software Developer,Agensi Pekerjaan EPS Consultants Sdn Bhd,Kuala Lumpur,,".Develop, maintain, enhance and test mobile applications.
.Provide technical support for software, hardware and network issues."
107,Junior Software Engineer,GigWorld Inc,Petaling Jaya,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
108,Android Developer,Razer USA Ltd.,Bangsar South•Remote,,"Work closely with product management and design teams to develop cross platforms mobile applications.
Integrate with back-end services to enable new features."
109,Software Developer - Python / Mobile Apps,ARRAYHUBS SDN BHD,Kuala Lumpur,"RM 4,000 - RM 6,000 a month","Involve in an entire SDLC of a project.
Build web services, web applications and/or mobile apps using Python / PHP / Flutter / Java / Kotlin / Swift / NodeJS /…"
110,Software Engineer,Auronex Sdn Bhd,Klang,"RM 3,000 - RM 8,000 a month","You’re data-driven and comfortable with basic statistical principles.
NodeJS (ExpressJS) / Python(DJango) / Go / Flutter."
111,Android Developer,Archisoft Global Sdn Bhd,Cyberjaya,,"Apply mobile application architecture principles, such as process flow, wireframes and visual mock-ups.
Apply outstanding mobile software engineering practices."
112,Internship for Mobile App Developer,Maxunity Technology Sdn Bhd,Puchong,RM 500 a week,"Mobile App API and Backend Development.
Software testing, debugging and deployment.
Understand the business flow and provide best solution with the team to…"
113,MOBILE DEVELOPER,Unixus Solutions,Shah Alam,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
114,Internship for Mobile App Developer,Sales Connection,Subang Jaya,"RM 800 - RM 1,200 a week","Building apps and business management systems for various organizations.
We are looking for interns to contribute in developing our mobile apps and web systems."
115,Full Stack Developer,Maybank,Kuala Lumpur,," Architect and implement web/mobile back end with efficiency, speed, quality & robustness in mind.
 Architect and implement web/mobile UI/UX based on provided…"
116,JB DevOps Engineer (Software Development & IT Operations) (软...,DD Online Services & Enterprise,Johor Bahru,"RM 3,000 - RM 10,000 a month","Accommodation provided for non-Johorian.
Travel leaves with air ticket allowance.
Annual leave and sick leave.
Ability to speak and write in English fluently."
117,Senior Software Developer,Plus Xnergy Edge Technologies,Kuala Lumpur,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
118,Quality Assurance Engineer,MHub,Subang Jaya,"RM 5,000 - RM 8,000 a month","As a Quality Assurance Engineer, you will be responsible for creating test cases, covering functional, technical and UI end-to-end tests for all products and…"
119,Android Developer,Media Prima Digital Berhad,Bandar Utama,,"Design and develop advanced applications for the Android platform using Android SDK.
Implements new feature to the existing application as per the requirement…"
120,Mobile Application Developer,Maxunity Technology Sdn Bhd,Puchong,"RM 2,800 - RM 5,000 a month","Experience in Flutter coding is preferred OR -Experience in a similar role, developing iOS or Android apps.
Real passion for learning new languages, frameworks…"
121,Front End Developer - Internship,Bravo Net Solution,Petaling Jaya,RM 500 - RM 700 a week,"Bonus : Familiar with frontend framework like vuejs, flutter, reactjs, reactnative etc.
To develop and manage WordPress websites."
122,Full stack Developer,Etiqa Takaful Berhad,Bangsar,,"Design, manage development and document detailed software architecture for mobile solutions on Hybrid (Flutter), Back end API (Node JS), and Web Back Office app…"
123,Software Developer (Web / Mobile),NUREN GROUP,Petaling Jaya,"RM 3,500 - RM 7,000 a month","Develop robust, reliable and high traffic internet application (back-end, front-end, mobile).
Maintain and constantly optimize system, process and user…"
124,Software Engineer,Sunway Group,Selangor,,"Work with end-users to design and document application requirements.
Responsible for the system development lifecycle that includes systems analysis, design,…"
125,Junior Web Developer,Bravo Net Solution,Petaling Jaya,"RM 2,500 - RM 2,999 a month","Optional skills: Flutter, Vuejs, Linux Command, & MongoDB, Android Kotlin, iOS Swift, server/code speed optimisation, basic code & server security."
126,Mobile App Developer,TillJannah Sdn. Bhd.,Gombak,"RM 2,000 - RM 6,000 a month","Must possess at least 3 years of experience in developing mobile app, either Android or iOS.
Good communication skills in Bahasa Melayu and English."
127,Jr/Sr Unit Software Tester,vimigo,Cheras,"RM 800 - RM 1,200 a month","As a Unit Software Tester, you will play an instrumental role in fueling Company’s growth through providing timely solutions to execute all levels of testing …"
128,Application Developer/Senior,Agensi Pekerjaan Six Degree Consulting Sdn Bhd,Kuala Lumpur,"RM 6,000 a month","Develop, enhance and maintain program in accordance with the design and its requirements.
Document all work in accordance with standards."
129,Solution Architect,atQuest Solutions,Kuala Lumpur,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
130,Head of Operations,Hiredly X,Petaling Jaya,RM 500 a week,"Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
131,Mobile Software Engineer (React Native),Excard Corporation Sdn Bhd,Kedah•Remote,"RM 3,800 - RM 5,000 a month","Design, code and maintain mobile apps, from layout to function and according to a client's specifications.
Continue to innovate and improve our existing mobile…"
132,Backend Developer,esyms,Bandar Kinrara,"RM 6,000 - RM 10,000 a month",Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
133,React Developer,esyms,Bandar Kinrara,"RM 6,000 - RM 10,000 a month","Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
134,iOS/Android Developer,Nustax Sdn Bhd,Petaling Jaya,,"Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
135,Senior System Analyst (Mobile Applications),PCCW Solutions Malaysia Sdn. Bhd,Kuala Lumpur,"RM 10,000 - RM 14,000 a month","5 to 10 years of relevant telco experiences.
Technical Skill (Programming Language/ Database).
Knowledge in Android, iOS, Java Enterprise application, Maven,…"
136,Senior Software Engineer,AirAsia,Kuala Lumpur,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
137,Team Lead - C++,Flintex Consulting Pte Ltd,Kuala Lumpur,,"Design and build advanced applications for the Android platform.
Collaborate with cross-functional teams to define, design, and ship new features."
138,Fullstack developer,Cargo Move,Ara Damansara,"RM 3,800 - RM 5,000 a month","Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
139,Fullstack Developer,V.Net Computer Services,Kuala Lumpur,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
140,Mobile App Developer (iOS/Android),QuickDesk Sdn Bhd,Kota Damansara,"RM 3,000 - RM 6,000 a month","You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
141,Senior Software Developer,Plus Xnergy Edge Technologies,Kuala Lumpur,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
142,Senior Java Developer,AMK Solutions Pvt Ltd,Kuala Lumpur,"RM 9,000 a month","The Developer plays a key role in building and developing software and systems as part of IT Delivery & Execution capability, within The IT Operating Model."
143,Application Developer/Senior,Agensi Pekerjaan Six Degree Consulting Sdn Bhd,Kuala Lumpur,"RM 6,000 a month","Develop, enhance and maintain program in accordance with the design and its requirements.
Document all work in accordance with standards."
