,title,company,location,salary,description
56,Mobile App Developer,SENWAVE RETAIL SOLUTIONS SDN BHD,Klang,,"Work closely with customers, analysts, and team members to understand business requirements that drive the analysis and design of quality technical solutions."
57,Software Programmer,ACCOUNTSOFT ENTERPRISE SDN BHD,Kuching,,"Responsibility: - Analyze, design and develop Mobile Application.
Diagnosing issues and performing bug fix or software maintenance."
58,Software Engineer / Web Developer,EasyStore Commerce Sdn Bhd,Puchong•Temporarily Remote,,"Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Research on new technologies (a better and easier way to solve the same…"
59,Flutter Developer,EPS Malaysia,Kuala Lumpur,,View all EPS Malaysia jobs - Kuala Lumpur jobsSalary Search: Flutter Developer salaries in Kuala Lumpur
60,MOBILE DEVELOPER,EBOSS INNOVATION SDN BHD,Petaling Jaya,,"*Developing, debugging and supporting* mobile applications (iOS/Android) and their infrastructure.
Be actively involved in *technical design *of the application…"
61,Full Stack Developer,Brandt International Sdn Bhd,Kuala Lumpur,,"Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
62,Full-Stack Developer,AFIC Solutions,Kuala Lumpur,,"Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
63,Mobile Apps Developer (Full-stack),Mysuri Biz Technologies Sdn Bhd,Cyberjaya,,Stack : HTML CSS JavaScript jQuery - Understands Repository Design Pattern - Able to write fully-functional API codes - Good to have basic knowledge in back-end…
64,Full Stack Web Application Developer,allstaff.com.my,Kedah,,"Bachelor's Degree in Computer Science or equivalent.
1 to 3 years of software development experience.
Fresh Graduates are welcome to apply."
65,Solution Architect,atQuest Solutions,Kuala Lumpur,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
66,Software Engineer,RedSquare Technologies Sdn Bhd,Kuala Lumpur•Remote,,"Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
67,WEB & APPS DEVELOPER,Bluedale Publishing (M) Sdn Bhd,Petaling Jaya,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
68,Mobile Application Developer (Flutter),EPS Malaysia,Kuala Lumpur,,"Design and build sophisicated and highly scalable apps using Flutter.
Support the entire application lifestyle (concept, design, test, release and support)."
69,Junior Software Engineer,GigWorld Inc,Petaling Jaya,,"Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
70,Mobile App Developer Intern,Tinkerve LLP,Kuala Lumpur,,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
71,Software Engineer,Brighten Business Consulting Sdn Bhd,Cheras,,"Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
72,IT Technician/Officer/Executive,Fitxcapes Sdn. Bhd.,Bandar Sunway,,You will be primarily responsible for designing and developing the back-end of the web application but will also be tasked with integrating front-end components…
73,WEB & APPS DEVELOPER,BLUEDALE MEDIA (M) SDN. BHD.,Petaling Jaya,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
74,Mobile App Developer,CRE Inspiration Sdn Bhd,Puchong,,"Must be able to develop and maintain mobile application.
With Flutter knowledge will be advantage.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM /…"
75,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,Sibu,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
76,Full time Developer/Programmer,Savor of Life,Kuala Lumpur•Temporarily Remote,,"Must know Flutter/Dart 2.0.
Understand how BLoC State Management works in Flutter Framework.
Experience deploying Flutter Apps to Google Playstore & Apple…"
77,Full Stack Web Application Developer,allstaff.com.my,Kedah,,"Bachelor's Degree in Computer Science or equivalent.
1 to 3 years of software development experience.
Fresh Graduates are welcome to apply."
78,Senior Java / Spring Boot Developer,SHENMA CREDIT SDN BHD,Kuala Lumpur,,"Be hands-on in analysis, development and bring craftsmanship mindset to deliver software with the highest standard of quality."
79,Mobile Apps Developer (Full-stack),Mysuri Biz Technologies Sdn Bhd,Cyberjaya,,Stack : HTML CSS JavaScript jQuery - Understands Repository Design Pattern - Able to write fully-functional API codes - Good to have basic knowledge in back-end…
80,iOS/Android Developer,HEXA INITIATIVE SDN BHD,Petaling Jaya,,"Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
81,Software Engineer,Big Corridor Sdn Bhd,Selangor,,"Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
82,Solution Architect,atQuest Solutions,Kuala Lumpur,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
83,Web Developer,Mama Net,Petaling Jaya,,"To work on the current platforms enhancements and new features to be adopted on web applications, database and API Accurately translate user and business needs…"
84,Software Engineer II,Air Asia,Malaysia+1 location,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
85,iOS Developer,Snaphunt,Johor Bahru,,"Transferring existing iOS application to React Native Platform.
Writing well-designed, testable and efficient code.
You possess strong knowledge of IOS, ASP."
86,IT Technician/Officer/Executive,Fitxcapes Sdn. Bhd.,Bandar Sunway,,You will be primarily responsible for designing and developing the back-end of the web application but will also be tasked with integrating front-end components…
87,Software Engineer,Big Corridor Sdn Bhd,Selangor,,"Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
88,Full Stack Web Application Developer,EPS Malaysia,Butterworth,,"Designing user interactions on web pages.
Developing back-end website applications.
Ensuring cross-platform optimization for mobile phones."
89,Senior Software Engineer,FUSIONQB SDN BHD,Bangsar South,,"Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
90,Senior Software Engineer,AirAsia,Kuala Lumpur+1 location,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
91,Lead Solution Architect – Mobile,HILTI,Selangor,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
92,Senior Software Developer,Plus Xnergy,Bukit Jalil,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
93,Associate/Senior Mobile Engineer,Astro,Bukit Jalil,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
94,Web Developer,Mama Net,Petaling Jaya,,"To work on the current platforms enhancements and new features to be adopted on web applications, database and API Accurately translate user and business needs…"
95,Frontend Developer,Fast Hiring Jobs - part of Hiredly team,Bandar Kinrara,,"Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
96,Mobile / Web Developer,Plant Cartridge Sdn Bhd,Bandar Sunway,,"Bachelor’s Degree / Diploma / Certificate in computer science or any related field.
At least one to three years of solid working experience in Mobile/Web…"
97,Mobile App Developer,Cloone Corporation,Ara Damansara,,"Work closely with customers, analysts, and team members to understand business requirements that drive the analysis and design of quality technical solutions."
98,Mobile App Developer,QuickDesk Sdn Bhd,Kuala Lumpur,,"You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
99,Senior Software Engineer,REDtone Telecommunications Sdn Bhd,Puchong,,"The Software Engineer is responsible to perform analysis, design and coding of functional requirements specifications of applications."
100,Mobile Apps Developer (IOS/ Android/ Flutter),IY Staffing Group,Klang,,"This is a full time permanent position.
Medical Claims, Medical Insurance, Medical Leaves, Annual Leaves, Monthly Allowances, Annual Bonus, Company Trips and…"
101,Senior Software Engineer (Mobile Developer),AGENSI PEKERJAAN HUNTERS SEARCH SDN. BHD.,Petaling Jaya,,Position Summary Senior Software Developer (Mobile Application) is part of the Solutions Delivery team to meet the skills and expertise needs in supporting…
102,Mobile App Developer,QuickDesk Sdn Bhd,Kuala Lumpur,,"You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
103,Senior Software Engineer,REDtone Telecommunications Sdn Bhd,Puchong,,"The Software Engineer is responsible to perform analysis, design and coding of functional requirements specifications of applications."
104,Jr/Sr Unit Software Tester,vimigo,Cheras,,"As a Unit Software Tester, you will play an instrumental role in fueling Company’s growth through providing timely solutions to execute all levels of testing …"
105,Mobile Software Engineer (React Native),Excard Corporation Sdn Bhd,Kedah•Remote,,"Design, code and maintain mobile apps, from layout to function and according to a client's specifications.
Continue to innovate and improve our existing mobile…"
106,Software Developer (PHP Full Stack),Enlinea Sdn Bhd,Petaling Jaya,,"Develop robust, reliable & high traffic internet application (back-end, front-end, mobile).
Maintain and constantly optimize system, process and user experience…"
107,Senior Mobile App Engineer,Skymind Global,George Town,,"Participate in design and developing of mobile user interface in collaboration with UI/UX team and backend team, taking new initiatives, grow technical insight…"
108,Senior Software Developer,Plus Xnergy,Bukit Jalil,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
109,Fullstack Developer,V.Net Computer Services,Kuala Lumpur,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
110,DevOps Engineer (Software Development & IT Operations) (软件开发...,DD Online Services & Enterprise,Johor Bahru,,"Accommodation provided for non-Johorian.
Travel leaves with air ticket allowance.
Annual leave and sick leave.
Ability to speak and write in English fluently."
111,Front End Developer,Versa Asia,Kuala Lumpur,,We are looking for a strong front end mobile and web app developer who welcomes both engineering and maintenance tasks.
112,Fullstack Developer,Fast Hiring Jobs - part of Hiredly team,Bandar Kinrara,,"Design and develop our front-end application using ReactJS.
Be involved in the entire product development process from conception, design, coding (back-end code…"
113,Front End Software Developer,SECURE365 NEXTGEN SOLUTIONS SDN BHD,Kuala Lumpur,,"Work closely with the technical lead in collecting and documenting user's requirements, development of user stories, timeline and effort estimation."
114,Software Engineer II,Air Asia,Malaysia+1 location,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
115,Software Engineer,Auronex Sdn Bhd,Klang,,"You’re data-driven and comfortable with basic statistical principles.
NodeJS (ExpressJS) / Python(DJango) / Go / Flutter."
116,Mobile App Developer,TillJannah Sdn. Bhd.,Gombak,,"Must possess at least 3 years of experience in developing mobile app, either Android or iOS.
Good communication skills in Bahasa Melayu and English."
117,QA Lead (Automation),Agensi Pekerjaan Career Channel Sdn Bhd,Mutiara Damansara•Temporarily Remote,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
118,Support Engineer I 5 days week I Up to SGD3000,Agensi Pekerjaan Nala Sdn Bhd,Johor Bahru,,"Experience in collaboration tools, i.e. Git, Jira, Slack and angular &/or flutter.
Act as the first point of contact for all user support related queries for…"
119,Mid-level / Senior JavaScript Developer,Lava X Technologies,Puchong,,Collaborate with product management to translate product requirements to system-level architecture and high-level design that can be reused across multiple…
120,Fullstack developer,Cargo Move,Ara Damansara,,"Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
121,Fullstack Developer,CareerMaster Sdn Bhd,Kuala Lumpur,,"Responsible for building world-class applications together with our highly collaborative teams.
Design, develop and manage the company Java-based applications."
122,PHP Programmer,Tornado Internet Sdn Bhd,Puchong,,"And from ""Toe"" to ""Head"" to manage.
Required language(s): English and Mandarin(must be able to read,write and speak Mandarin)."
123,Senior Software Developer / Engineer,SECURE365 NEXTGEN SOLUTIONS SDN BHD,Kuala Lumpur,,"Work closely with the technical lead in collecting and documenting user's requirements, development of user stories, timeline and effort estimation."
124,Android Mobile Software Engineer,Ingenious Job,Cyberjaya,,"BS degree in Computer Science or related field.
Minimum 5 yearsâ€™ experience in mobile development (Android).
Skilled in automated unit and UI testing ."
125,Software Developer (PHP),Enlinea Sdn Bhd,Petaling Jaya,,"Develop robust, reliable & high traffic internet application (back-end, front-end, mobile).
Maintain and constantly optimize system, process and user experience…"
126,Senior App Developer,AccVen Sdn Bhd,Damansara Utama,,"Develop new and complete modules, and then enhance existing modules of existing product architecture.
Fully execute user testing on the modules."
127,Software Developer,SCIKEY,Kuala Lumpur,,"Delivery & Execution capability, within the IT Operating Model.
The Software Developer is expected to manage the software building and system development."
128,Senior Android Developer,LCP Buildsoft Technology (M) Sdn Bhd,Klang,,"Design, develop, integrate third-party components, test, install, and support.
Build new product features on server and client side."
129,Software Engineer II,Air Asia,Malaysia+1 location,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
130,IOS Developer,Capgemini Services Malaysia Sdn Bhd,Kuala Lumpur,,"You should have a strong knowledge of iOS frameworks and proficiency in Objective-C.
If you have knowledge of iOS patterns and practices and are passionate…"
131,Senior App Developer,AccVen Sdn Bhd,Damansara Utama,,"Develop new and complete modules, and then enhance existing modules of existing product architecture.
Fully execute user testing on the modules."
132,Software Engineer / Web Developer,EasyStore,Puchong,,"Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Love to solve problems with coding."
133,Android Developer,SCIKEY,Kuala Lumpur,,"To this end, the Android Developer's Responsibilities include writing and proofreading code, liaising with coworkers within and outside of their department, and…"
134,Full Stack JaveScript Developer,ACD Development Sdn. Bhd,Subang Jaya,,"As a Full Stack JavaScript developer, you’ll collaborate with internal teams to develop functional applications, while working in a fast-paced environment."
135,Software Developer/Programmer,FUSIONQB SDN BHD,Bangsar South,,"Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
136,"Lead, QA",Career Channel,Petaling Jaya,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
137,Android Software Engineer,EPS Malaysia,Cyberjaya,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
138,Full Stack JavaScript Developer,BEEDUCATION ADVENTURES SDN BHD,Subang Jaya,,"As a Full Stack JavaScript developer, you’ll collaborate with internal teams to develop functional applications, while working in a fast-paced environment."
139,Software Developer (Backend),SCIKEY,Kuala Lumpur,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
140,Senior Engineer/Engineer R&D,Carsome,Petaling Jaya,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
141,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,Selangor,,"Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
142,Senior Engineer/Engineer Mobile,Carsome,Petaling Jaya,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
143,Ionic Mobile Application Developer (Fulltime),GO CLASS SDN BHD,Kuala Lumpur,,"Minimum 2 years experience in Ionic / Flutter or other mobile app development.
Excellent in JavaScript, Typescript, SCSS, and other related languages."
144,"Senior Engineer, QA",Career Channel,Petaling Jaya,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
145,Ionic Mobile Application Developer (Fulltime),GO CLASS SDN BHD,Kuala Lumpur,,"Minimum 2 years experience in Ionic / Flutter or other mobile app development.
Excellent in JavaScript, Typescript, SCSS, and other related languages."
146,"Senior Engineer, QA",Career Channel,Petaling Jaya,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
147,Engineer/Sr. Engineer - Full Stack,Carsome,Petaling Jaya,,You will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions.
148,Solutions Consultant (Tech Lead),WorldLine,Kuala Lumpur,,"Guide team debugging efforts (e.g. poor task management, unclear requirements, complex development process, etc)."
149,Lead Engineering,SCIKEY,Petaling Jaya,,"Full Time/Permanent (hiring on behalf).
Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results."
150,Senior Software Engineer (Frontend),iPrice group,Bangsar South,,"Work in a Booming Sector with Exciting Challenges.
Deliver user stories that crafting front end components using HTML5, CSS3, JavaScript 6, AJAX and PHP."
