,title,company,salary,description
31,Customer Support,Ejen2u International Sdn Bhd,"RM 2,000 - RM 3,700 a month","Knowing some php, mysql, flutter and/or laravel is a plus.
Troubleshoot and respond to client based on the ticket assigned.
In house IT support issue."
32,WEB & MOBILE APP DEVELOPER,AGENSI PEKERJAAN HUNTERS SEARCH SDN. BHD.,"RM 4,000 - RM 4,999 a month","Requirements : • Minimum Bachelor’s Degree in Computer Science/Computer Engineering or equivalent.
Proficiency in web frontend development and cross-platform…"
33,Software Engineer/ Developer,IME Group of Companies,"RM 2,800 a month",Carry out software programming and coding for Enterprise/Business Solutions according to specifications within specified timeline.
34,UI/UX Designer,Times Consult,"RM 4,000 - RM 5,000 a month","Gather and evaluate user requirements in collaboration with product managers and engineers.
Illustrate design ideas using storyboards, process flows and…"
35,MOBILE APP DEVELOPER,AGENSI PEKERJAAN STRATEGIC BAY SDN BHD,"RM 6,000 - RM 7,999 a month","Skills. Native iOS, android , and /or flutter  Language proficiency- Chinese/ English  Salary range 4-8k depending on experience  Gender / race preference if…"
36,IT Support Engineer,Ninja Van,,"Maintain and proactively improve the IT infrastructure of the company to avoid disruptions to operations.
Support and administer third party software and SaaS…"
37,Mobile Application Developer - Can immediately,GME Technical Services Sdn Bhd,"RM 3,000 - RM 5,000 a month","Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support the existing system."
38,Junior/Senior Flutter Mobile Developer,vimigo,"RM 3,000 - RM 9,000 a month","Free flow snacks, biscuits, coffee, beverages and soft drinks.
Responsible for design, development, maintenance and enhancements of the in-house and customer…"
39,Mobile App Developer (Android/iOS/Flutter),Times Consult,"RM 5,000 - RM 8,000 a month","Support the entire application lifecycle (concept, design, test, release and support).
Understand client requirements and how they translate in application…"
40,Mobile App Developer,Agensi Pekerjaan EPS Consultants Sdn Bhd,"RM 8,000 a month",".Work closely with the Product, UX/UI and Backend teams to design, build and extend consumer and/or partner facing new products, platforms and features."
41,Junior Software Engineer,GigWorld Inc,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
42,Senior Android Developer(China Market),Myhrsource Sdn Bhd,"RM 22,500 - RM 29,000 a month","According to business needs, develop programs based on the Android platform;
Able to complete key technology verification and model selection;"
43,Web Front-End / Mobile Application Developer (Flutter),atQuest Solutions,,"Creates next generation mobile application for iOS and Android devices.
Responsible for the development, testing, release and support of the application’s…"
44,Full-Stack Developer,AFIC Solutions,"RM 3,000 - RM 8,000 a month","Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
45,Software Developer,Pingspace Sdn. Bhd.,"RM 3,500 a month","Our Software Developers work on a range of problems: from the backend (designing database, designing operation optimization algorithms, designing communication…"
46,.NET Developer,AFIC Solutions,"RM 3,000 - RM 8,000 a month","Mobile* : Flutter, BLOC, Micro-service implementation.
Database* : SQL (Microsoft SQL Server / MySQL Server); Excellent knowledge of Relational Databases."
47,Mobile Application Developer,MSUK Solutions Sdn. Bhd.,"RM 2,000 - RM 2,499 a month","We are looking for: - strong passion in IT products, programming and research of new technologies - commitment to continuous improvement - strong analytical and…"
48,Web Developer,DT Mobisoft Sdn Bhd,"RM 4,000 - RM 4,999 a month","The company was initially founded in 2011 to build & sell mobile softwares.
Technical support for DingTalk® Mobile app is also provided to the local companies…"
49,Mobile App Developer Intern,Tinkerve LLP,RM 500 - RM 800 a week,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
50,Full Stack Programmer,Brighten Business Consulting Sdn Bhd,"RM 6,000 - RM 12,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website / Apps architecture with appealing visual design."
51,Hybrid App Developers,Robomy Sdn Bhd,,"Design and Build sophisticated and highly scalable apps using Flutter/React native / Cordova and.
Build custom packages in Flutter / React/ Cordova using the…"
52,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
53,Mobile App Developer (Flutter),SOFAX SDN BHD,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
54,Flutter Developer,Hays,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
55,Software Application Developer,THESTORY BERHAD,"RM 3,000 - RM 3,499 a month","Develop innovative, reusable tools for a better product anticipating the robustness to accept possible changes Communicate effectively for any progress of the…"
56,QA Lead (Automation),Agensi Pekerjaan Career Channel Sdn Bhd,"RM 10,000 - RM 12,000 a month","Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
57,Software Engineer,RedSquare Technologies Sdn Bhd,"RM 4,000 - RM 5,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
58,Junior Programmer,DE METROLOGY SDN BHD,,"You will be working on full stack web system and mobile application development.
Requirement: - Study for Software Engineering Major - Working experience on…"
59,Fullstack Developer,V.Net Computer Services,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
60,Fullstack Developer,V.Net Computer Services,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
61,UI/UX Designer + Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
62,Full Stack Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
63,Mobile App Developers / Senior,JobsJK PLT,"RM 3,000 - RM 10,000 a month",Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Computer Science/Information Technology/ Computer Engineering or equivalent.
64,Software Development Internship (Puchong or Ipoh),Alpha Red Solutions Sdn Bhd,RM 500 - RM 800 a month,Full cycle of SDLC -|- Candidate must possess or currently pursuing a Bachelor's Degree in Computer Science/Information Technology or equivalent.
65,"Mobile App Developer, Android",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
66,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
67,Unity Developer,Hays,"RM 7,000 - RM 10,000 a month","You would be responsible for developing interactive experiences such as Augmented Reality & Virtual Reality, be it on any platform events, kiosks, mobile,…"
68,Mobile App Developer,WikiCareer Resources Sdn Bhd,"RM 2,700 - RM 4,500 a month","Mobile developerKey responsible• Support the entire application lifecycle (concept, design, test, release and support)• Produce fully functional mobile…"
69,Digital Technical Analyst,Rizing,,We also incubate the latesttechnologies which are new to Malaysia market through proof- of-concepts and co-innovation.
70,Lead Solution Architect – Mobile,HILTI,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
71,Mobile App Developer,QuickDesk Sdn Bhd,"RM 3,000 - RM 6,000 a month","You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
72,Mobile App Developer,Limpopo Group Sdn. Bhd,"RM 3,500 - RM 9,000 a month","This role is most concerned with the flow of the technology, ensuring that there are no stumbling blocks.
This person strives for perfection and understands…"
73,Software Engineer / Developer,Ejen2u International Sdn Bhd,"RM 2,200 - RM 5,000 a month","Bachelor’s degree / Diploma / Certificate in computer science, engineering, or a related field• One to three years of experience in software development are…"
74,Fullstack developer,Cargo Move,"RM 3,800 - RM 5,000 a month","Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
75,Full Stack Programmer,Brighten Business Consulting Sdn Bhd,"RM 6,000 - RM 12,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website / Apps architecture with appealing visual design."
76,Mobile App Developer (Flutter),SOFAX SDN BHD,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
77,Junior Programmer,DE METROLOGY SDN BHD,,"You will be working on full stack web system and mobile application development.
Requirement: - Study for Software Engineering Major - Working experience on…"
78,Software Application Developer,THESTORY BERHAD,"RM 3,000 - RM 3,499 a month","Develop innovative, reusable tools for a better product anticipating the robustness to accept possible changes Communicate effectively for any progress of the…"
79,Hybrid App Developers,Robomy Sdn Bhd,,"Design and Build sophisticated and highly scalable apps using Flutter/React native / Cordova and.
Build custom packages in Flutter / React/ Cordova using the…"
80,Tech Lead,Burgeon Bricks Sdn Bhd,"RM 4,000 a month","We are seeking to hire a dynamic, highly customer-centric personality who has technical expertise in full-stack development and can run a diverse development…"
81,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
82,"Mobile App Developer, Android",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
83,Digital Technical Analyst,Rizing,,We also incubate the latesttechnologies which are new to Malaysia market through proof- of-concepts and co-innovation.
84,UI/UX Designer + Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
85,QA Lead (Automation),Agensi Pekerjaan Career Channel Sdn Bhd,"RM 10,000 - RM 12,000 a month","Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
86,Mobile App Developer Intern,Tinkerve LLP,RM 500 - RM 800 a week,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
87,Fullstack Developer,V.Net Computer Services,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
88,Full Stack Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
89,Software Engineer,RedSquare Technologies Sdn Bhd,"RM 4,000 - RM 5,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
90,Mobile App Developers / Senior,JobsJK PLT,"RM 3,000 - RM 10,000 a month",Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Computer Science/Information Technology/ Computer Engineering or equivalent.
91,Junior Software Engineer,GigWorld Inc,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
92,Lead Solution Architect – Mobile,HILTI,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
93,Mobile Developer (Flutter),Hays,,"You will be working with a team to develop and maintain high quality mobile applications.
You will design, develop, and improvise mobile applications using…"
94,Unity Developer,Hays,"RM 7,000 - RM 10,000 a month","You would be responsible for developing interactive experiences such as Augmented Reality & Virtual Reality, be it on any platform events, kiosks, mobile,…"
95,Junior/Senior Developer,EPS Malaysia,,"Develop, maintain, enhance and test mobile applications.
Provide technical support for software, hardware and network issues.
0-1 years of experience."
96,iOS Mobile App Developer,Ingenious Lab Sdn Bhd,"RM 3,000 - RM 4,900 a month","In addition to developing new applications, the role is also responsible for maintenance and providing assistance in the mobile space."
97,IOS Developer,Capgemini Services Malaysia Sdn Bhd,,"You should have a strong knowledge of iOS frameworks and proficiency in Objective-C.
If you have knowledge of iOS patterns and practices and are passionate…"
98,"Mobile Application Developer I 5 days I Up to SGD6,000",Agensi Pekerjaan Nala Sdn Bhd,, Familiar with NoSQL and/or cloud database (Cloud Firestore or MongoDB) and experience with flutter Programming language.
99,Senior Engineer/Engineer R&D,Carsome,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
100,Senior Software Engineer QA,Carsome Sdn Bhd,,"We offer a seamless and hassle-free experience to consumers who wish to buy or sell a car.
QA engineer responsibilities include designing and implementing tests…"
101,"Lead, QA",Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
102,Software Developer,SCIKEY,,"Delivery & Execution capability, within the IT Operating Model.
The Software Developer is expected to manage the software building and system development."
103,Software Engineer / Web Developer,EasyStore,"RM 4,000 - RM 8,000 a month","Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Love to solve problems with coding."
104,Software Developer (Frontend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
105,Senior Software Developer,Kuchingjobs,,"Knowledge in cross platform language e.g. flutter, react and nestjs, a plus.
Degree in Computer Science, Information Technology or equivalent."
106,"Mobile App Developer, iOS",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
107,Software Engineer (Android),AP ExecSearch SDN BHD,"RM 8,000 - RM 10,000 a month","Outlining and executing innovative architecture for Android mobile application.
Demonstrate knowledge & skills in mobile application architecture principles,…"
108,"Senior Engineer, QA",Career Channel,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
109,Mobile Devops Engineer,BASF Asia Pacific,,Digitalization will be a true part of BASF’s DNA that creates new exciting customer experiences and business growth as well as drives efficiencies in processes.
110,Software Developer (Backend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
111,Software Engineer/Mobile Application Developer (Android),Agensi Pekerjaan Execsearch Sdn Bhd,"RM 8,000 - RM 10,500 a month","Outlining and executing innovative architecture for Android mobile application.
Demonstrate knowledge & skills in mobile application architecture principles,…"
112,Premier Relationship Manager,TechBridge Market,,The Customer Success Engineer will be responsible for delivering high quality consultation and support services on E2open's Supply Chain applications to meet…
113,Senior Engineer/Engineer Mobile,Carsome,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
114,Quality Assurance Lead (Automation),Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
115,Android Software Engineer,EPS Malaysia,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
116,Engineer/Sr. Engineer - Full Stack,Carsome,,You will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions.
117,Lead Engineering,SCIKEY,,"Full Time/Permanent (hiring on behalf).
Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results."
118,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,"RM 3,000 - RM 6,500 a month","Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
