,title,company,salary,description
66,Full-Stack Developer,AFIC Solutions,,"Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
67,Senior Software Engineer,Air Asia,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
68,Software Programmer,ACCOUNTSOFT ENTERPRISE SDN BHD,,"Responsibility: - Analyze, design and develop Mobile Application.
Diagnosing issues and performing bug fix or software maintenance."
69,MOBILE DEVELOPER,EBOSS INNOVATION SDN BHD,,"*Developing, debugging and supporting* mobile applications (iOS/Android) and their infrastructure.
Be actively involved in *technical design *of the application…"
70,iOS Developer,Snaphunt,,"Transferring existing iOS application to React Native Platform.
Writing well-designed, testable and efficient code.
You possess strong knowledge of IOS, ASP."
71,UI/UX Designer + Developer,Brandt International Sdn Bhd,,"Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
72,Software Engineer / Web Developer,EasyStore Commerce Sdn Bhd,,"Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Research on new technologies (a better and easier way to solve the same…"
73,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
74,Mobile Developer,Razer (Asia-Pacific) Pte Ltd,,"Work closely with product management and design teams to develop cross platforms mobile applications.
Integrate with back-end services to enable new features."
75,WEB & APPS DEVELOPER,Bluedale Publishing (M) Sdn Bhd,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
76,Full Stack Developer,Fortis Star Sdn Bhd,,Passion to build seamless web experiences and high-performing software Eager to learn new technologies to develop and innovate better software Keen to impart…
77,Flutter Developer,EPS Malaysia,,View all EPS Malaysia jobs - Kuala Lumpur jobsSalary Search: Flutter Developer salaries in Kuala Lumpur
78,Mobile App Developer,CRE Inspiration Sdn Bhd,,"Must be able to develop and maintain mobile application.
With Flutter knowledge will be advantage.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM /…"
79,IT Technician/Officer/Executive,Fitxcapes Sdn. Bhd.,,You will be primarily responsible for designing and developing the back-end of the web application but will also be tasked with integrating front-end components…
80,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,,"Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
81,Senior Mobile App Engineer,SKYMIND HOLDINGS BERHAD,,Job Description for Senior Mobile App Engineer: - Participate in design and developing of mobile user interface in collaboration with UI/UX team and backend…
82,.NET Developer,AFIC Solutions,,"Mobile* : Flutter, BLOC, Micro-service implementation.
Database* : SQL (Microsoft SQL Server / MySQL Server); Excellent knowledge of Relational Databases."
83,Software Engineer,Brighten Business Consulting Sdn Bhd,,"Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
84,Frontend Developer,Fast Hiring Jobs - part of Hiredly team,,"Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
85,Lead Solution Architect – Mobile,HILTI,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
86,Software Engineer,Big Corridor Sdn Bhd,,"Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
87,Associate/Senior Mobile Engineer,Astro,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
88,Mobile / Web Developer,Plant Cartridge Sdn Bhd,,"Bachelor’s Degree / Diploma / Certificate in computer science or any related field.
At least one to three years of solid working experience in Mobile/Web…"
89,Lead Engineering,Carsome Sdn Bhd,,"Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results.
Proficient working with relational databases (MySQL),…"
90,Backend Developer,Fast Hiring Jobs - part of Hiredly team,,Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
91,Software Engineer / Web Developer,EasyStore Commerce Sdn Bhd,,"Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Research on new technologies (a better and easier way to solve the same…"
92,MOBILE DEVELOPER,EBOSS INNOVATION SDN BHD,,"*Developing, debugging and supporting* mobile applications (iOS/Android) and their infrastructure.
Be actively involved in *technical design *of the application…"
93,DevOps Engineer (Software Development & IT Operations) (软件开发...,DD Online Services & Enterprise,,"Accommodation provided for non-Johorian.
Travel leaves with air ticket allowance.
Annual leave and sick leave.
Ability to speak and write in English fluently."
94,Software Engineer,Brighten Business Consulting Sdn Bhd,,"Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
95,Full-Stack Developer,AFIC Solutions,,"Mobile: *Flutter, BLOC, Micro-service implementation.
Database: *SQL (Microsoft SQL Server / MySQL Server);
Good knowledge of Relational Databases."
96,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
97,Mobile Apps Developer (Full-stack),Mysuri Biz Technologies Sdn Bhd,,Stack : HTML CSS JavaScript jQuery - Understands Repository Design Pattern - Able to write fully-functional API codes - Good to have basic knowledge in back-end…
98,Senior Software Engineer,Air Asia,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
99,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,,"Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
100,Senior Software Engineer,REDtone Telecommunications Sdn Bhd,,"The Software Engineer is responsible to perform analysis, design and coding of functional requirements specifications of applications."
101,Flutter Mobile Developer,Randstad,,"Participate in the deployment of system including user requirement scoping, design, coding, testing, and implementation."
102,Senior Software Developer,Plus Xnergy,,Work in full stack development from micro services architecture which interconnect all services to create an optimum system to building in-house dashboard…
103,iOS/Android Developer,HEXA INITIATIVE SDN BHD,,"Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
104,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
105,Mobile App Developer,WikiCareer Resources Sdn Bhd,,"Mobile developerKey responsible• Support the entire application lifecycle (concept, design, test, release and support)• Produce fully functional mobile…"
106,Senior Mobile App Engineer,Skymind Global,,"Participate in design and developing of mobile user interface in collaboration with UI/UX team and backend team, taking new initiatives, grow technical insight…"
107,Fullstack Developer,V.Net Computer Services,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
108,Web Developer,Mama Net,,"To work on the current platforms enhancements and new features to be adopted on web applications, database and API Accurately translate user and business needs…"
109,Fullstack developer,Cargo Move,,"Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
110,Software Engineer Developer,JobsJK PLT,,"Software Developer - (Machine Integration) x 2 – Georgetown, PENANG.
At least 5 years relevant experience in software development."
111,Support Engineer I 5 days week I Up to SGD3000,Agensi Pekerjaan Nala Sdn Bhd,,"Experience in collaboration tools, i.e. Git, Jira, Slack and angular &/or flutter.
Act as the first point of contact for all user support related queries for…"
112,Software Engineer,Auronex Sdn Bhd,,"You’re data-driven and comfortable with basic statistical principles.
NodeJS (ExpressJS) / Python(DJango) / Go / Flutter."
113,Lead Engineering,Carsome Sdn Bhd,,"Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results.
Proficient working with relational databases (MySQL),…"
114,Mobile App Developer,TillJannah Sdn. Bhd.,,"Must possess at least 3 years of experience in developing mobile app, either Android or iOS.
Good communication skills in Bahasa Melayu and English."
115,Senior Software Developer / Engineer,SECURE365 NEXTGEN SOLUTIONS SDN BHD,,"Work closely with the technical lead in collecting and documenting user's requirements, development of user stories, timeline and effort estimation."
116,PHP Programmer,Tornado Internet Sdn Bhd,,"And from ""Toe"" to ""Head"" to manage.
Required language(s): English and Mandarin(must be able to read,write and speak Mandarin)."
117,Front End Software Developer,SECURE365 NEXTGEN SOLUTIONS SDN BHD,,"Work closely with the technical lead in collecting and documenting user's requirements, development of user stories, timeline and effort estimation."
118,Software Developer (PHP Full Stack),Enlinea Sdn Bhd,,"Develop robust, reliable & high traffic internet application (back-end, front-end, mobile).
Maintain and constantly optimize system, process and user experience…"
119,Mobile Apps Developer (IOS/ Android/ Flutter),IY Staffing Group,,"This is a full time permanent position.
Medical Claims, Medical Insurance, Medical Leaves, Annual Leaves, Monthly Allowances, Annual Bonus, Company Trips and…"
120,Fullstack Developer,CareerMaster Sdn Bhd,,"Responsible for building world-class applications together with our highly collaborative teams.
Design, develop and manage the company Java-based applications."
121,QA Lead (Automation),Agensi Pekerjaan Career Channel Sdn Bhd,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
122,Senior iOS Developer,Snappymob,,"Architect, design, develop, and maintain iOS applications.
Collaborate with the engineering team at large in software design sessions, code reviews, teaching,…"
123,Android Mobile Software Engineer,Ingenious Job,,"BS degree in Computer Science or related field.
Minimum 5 yearsâ€™ experience in mobile development (Android).
Skilled in automated unit and UI testing ."
124,Senior App Developer,AccVen Sdn Bhd,,"Develop new and complete modules, and then enhance existing modules of existing product architecture.
Fully execute user testing on the modules."
125,Full Stack JaveScript Developer,ACD Development Sdn. Bhd,,"As a Full Stack JavaScript developer, you’ll collaborate with internal teams to develop functional applications, while working in a fast-paced environment."
126,Software Developer (PHP),Enlinea Sdn Bhd,,"Develop robust, reliable & high traffic internet application (back-end, front-end, mobile).
Maintain and constantly optimize system, process and user experience…"
127,Software Engineer / Web Developer,EasyStore,,"Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Love to solve problems with coding."
128,Mobile Application Developer (Flutter),Agensi Pekerjaan EPS Consultants Sdn Bhd,,"Design and build sophisicated and highly scalable apps using Flutter.
Support the entire application lifestyle (concept, design, test, release and support)."
129,Mid-level / Senior JavaScript Developer,Lava X Technologies,,Collaborate with product management to translate product requirements to system-level architecture and high-level design that can be reused across multiple…
130,Mid-level / Senior JavaScript Developer,Lava X Technologies,,Collaborate with product management to translate product requirements to system-level architecture and high-level design that can be reused across multiple…
131,"Mobile Application Developer I 5 days I Up to SGD6,000",Agensi Pekerjaan Nala Sdn Bhd,, Familiar with NoSQL and/or cloud database (Cloud Firestore or MongoDB) and experience with flutter Programming language.
132,Software Developer (Frontend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
133,Full Stack JavaScript Developer,BEEDUCATION ADVENTURES SDN BHD,,"As a Full Stack JavaScript developer, you’ll collaborate with internal teams to develop functional applications, while working in a fast-paced environment."
134,Senior Android Developer,LCP Buildsoft Technology (M) Sdn Bhd,,"Design, develop, integrate third-party components, test, install, and support.
Build new product features on server and client side."
135,Software Developer,SCIKEY,,"Delivery & Execution capability, within the IT Operating Model.
The Software Developer is expected to manage the software building and system development."
136,IOS Developer,Capgemini Services Malaysia Sdn Bhd,,"You should have a strong knowledge of iOS frameworks and proficiency in Objective-C.
If you have knowledge of iOS patterns and practices and are passionate…"
137,Senior Engineer/Engineer R&D,Carsome,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
138,"Lead, QA",Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
139,Android Developer,SCIKEY,,"To this end, the Android Developer's Responsibilities include writing and proofreading code, liaising with coworkers within and outside of their department, and…"
140,Android Software Engineer,EPS Malaysia,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
141,Philippines Job - Front End Developer (iGaming Industry),HWGZ Recruitment Services,,"An online gaming company licensed under PAGCOR of Philippines with 2,000 staff in Philippines and Dubai.
不依赖脚手架搭建项目架构,比如vue-cli、create-react-app cli、angular…"
142,Software Developer/Programmer,FUSIONQB SDN BHD,,"Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
143,Software Developer (Backend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
144,Lead Engineering,Carsome Sdn Bhd,,"Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results.
Proficient working with relational databases (MySQL),…"
145,"Senior Engineer, QA",Career Channel,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
146,Senior Engineer/Engineer Mobile,Carsome,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
147,Quality Assurance Lead (Automation),Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
148,Ionic Mobile Application Developer (Fulltime),GO CLASS SDN BHD,,"Minimum 2 years experience in Ionic / Flutter or other mobile app development.
Excellent in JavaScript, Typescript, SCSS, and other related languages."
149,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,,"Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
150,Engineer/Sr. Engineer - Full Stack,Carsome,,You will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions.
151,Lead Engineering,SCIKEY,,"Full Time/Permanent (hiring on behalf).
Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results."
152,Senior Software Engineer (Frontend),iPrice group,,"Work in a Booming Sector with Exciting Challenges.
Deliver user stories that crafting front end components using HTML5, CSS3, JavaScript 6, AJAX and PHP."
153,Mobile APP Developer (iOS & Android/Up to RM8k/Sunway Nexis/...,AGENSI PEKERJAAN ARTEMIS SOLUTIONS SDN. BHD.,,"Design, code and release cross platform mobile applications using Google Flutter SDK.
Creating app updates, including bug fixes and additional features, for…"
